id_user_sensor,sensorId,user
77229,198690,102
77230,1920155,106
77231,3914678,22
77232,3927692,59
77233,5110339,129
77234,5121337,54
77235,5013876,47
77236,3013850,1
77237,3325203,51
77238,3327331,69
77239,3318315,172
77240,3327316,62
77241,3326382,40
77242,3419185,58
77243,841175,69
77244,84569,48
77245,82552,38
77246,83707,70
77247,82559,102
77248,266740,53
77249,2622722,28
77250,371002,30
77251,52941,142
77252,1915458,60
77253,1926501,38
77254,1929512,131
77255,841147,44
77256,3028932,128
77257,2926707,92
77258,2827318,57
77259,2817255,27
77260,2912733,63
77261,2828489,76
77262,442166,144
77263,442435,98
77264,441367,92
77265,44662,57
77266,441372,81
77267,441974,8
77268,2527980,87
77269,5215134,101
77270,5222128,163
77271,5219259,34
77272,5021892,69
77273,5024877,36
77274,5216921,121
77275,524919,99
77276,5215779,110
77277,5221412,55
77278,5224954,118
77279,5323264,142
77280,5328256,160
77281,3021253,4
77282,3023215,38
77283,3113586,59
77284,4211686,47
77285,4228592,169
77286,1710954,100
77287,175959,50
77288,1722991,48
77289,5212625,71
77290,5228582,69
77291,3530514,45
77292,351518,110
77293,3512519,63
77294,3527531,41
77295,3529525,53
77296,5115881,167
77297,5224385,30
77298,534175,145
77299,5222950,175
77300,525927,113
77301,5214953,42
77302,5228941,26
77303,2830031,115
77304,5420878,37
77305,1315101,34
77306,1226815,144
77307,1312111,76
77308,5215805,39
77309,5313207,43
77310,5722796,63
77311,5216388,147
77312,3525954,98
77313,3514950,153
77314,3523957,74
77315,3526946,81
77316,3527919,143
77317,223834,117
77318,5214403,1
77319,5224645,23
77320,3824554,50
77321,3815597,34
77322,3828565,60
77323,3826499,79
77324,3827545,42
77325,5225534,14
77326,196769,26
77327,2026440,4
77328,209426,93
77329,1117408,16
77330,3417134,46
77331,3328332,22
77332,3331190,53
77333,3417144,34
77334,3317393,30
77335,3420145,77
77336,5211377,85
77337,5721952,143
77338,522249,150
77339,5313205,102
77340,525925,66
77341,5322037,70
77342,537045,157
77343,528245,83
77344,5420870,16
77345,5420881,10
77346,5420868,29
77347,286281,37
77348,291711,147
77349,2910718,52
77350,2919738,47
77351,2223292,74
77352,5225468,28
77353,5216131,28
77354,5216129,44
77355,5222933,78
77356,5218937,99
77357,5217951,105
77358,5314653,54
77359,5526139,137
77360,5222948,26
77361,5228945,70
77362,5327224,29
77363,5722818,9
77364,521121,49
77365,5526120,134
77366,5326607,71
77367,5321008,53
77368,2611563,54
77369,2617545,46
77370,2616442,21
77371,2616645,106
77372,5219924,170
77373,5313214,72
77374,5223915,20
77375,5217411,114
77376,5313304,104
77377,5228323,26
77378,5018763,179
77379,505786,171
77380,388922,92
77381,5214909,44
77382,441668,91
77383,932493,170
77384,1016244,78
77385,568365,132
77386,568367,46
77387,5411549,119
77388,514991,79
77389,5215806,116
77390,5115885,122
77391,514986,17
77392,5125933,85
77393,5328724,78
77394,5610289,89
77395,519939,39
77396,5115884,98
77397,5115878,52
77398,13975,30
77399,227778,58
77400,2228678,20
77401,2418398,79
77402,2313922,36
77403,2426199,32
77404,272359,28
77405,2721251,51
77406,263860,42
77407,2622878,117
77408,274446,155
77409,2618408,120
77410,2730128,50
77411,2716835,68
77412,2711850,51
77413,2621322,69
77414,5323616,61
77415,4712017,117
77416,573105,66
77417,5324129,93
77418,5326231,53
77419,5318078,83
77420,2813782,45
77421,284777,53
77422,5328722,72
77423,5214970,83
77424,3621065,169
77425,3614049,72
77426,3621068,64
77427,3611026,112
77428,3621056,120
77429,1616183,1
77430,169192,80
77431,1511987,39
77432,1517982,22
77433,1615189,152
77434,5126768,119
77435,911101,154
77436,912023,115
77437,911226,139
77438,5327467,91
77439,3718213,141
77440,5425914,54
77441,5423912,39
77442,5222603,39
77443,5228544,94
77444,972882,22
77445,982724,52
77446,982241,125
77447,1413222,64
77448,982811,89
77449,751192,88
77450,761141,63
77451,762045,68
77452,1625765,70
77453,1614766,142
77454,1826426,105
77455,5318554,78
77456,5326346,114
77457,5716804,158
77458,5326424,56
77459,5420882,80
77460,5312155,60
77461,5216944,48
77462,5315609,150
77463,5318806,41
77464,2326691,144
77465,2319693,60
77466,2312432,88
77467,505775,137
77468,2316926,23
77469,2318920,36
77470,237928,44
77471,2314927,45
77472,3719708,104
77473,519344,28
77474,2521198,66
77475,2530866,61
77476,2531857,152
77477,5327949,52
77478,5425051,12
77479,5426214,94
77480,5214830,94
77481,568363,50
77482,568359,133
77483,5215797,43
77484,3925223,81
77485,4328718,123
77486,393192,92
77487,3728664,53
77488,386706,32
77489,3820712,41
77490,3711717,173
77491,2726636,142
77492,3615789,144
77493,3610936,6
77494,3630791,110
77495,4229624,42
77496,3926889,62
77497,401252,113
77498,3926810,64
77499,291953,26
77500,3126159,92
77501,2628255,87
77502,279561,136
77503,3726990,74
77504,3229353,52
77505,2312741,86
77506,5223296,75
77507,281361,36
77508,2818560,63
77509,284606,73
77510,2814347,22
77511,3724514,55
77512,3721450,98
77513,5428370,36
77514,5428366,54
77515,3320312,128
77516,3312192,149
77517,332268,129
77518,3431166,68
77519,3316336,70
77520,3320408,76
77521,544744,11
77522,3421409,17
77523,4420184,54
77524,3017099,82
77525,1729117,53
77526,1710114,9
77527,5028849,74
77528,5420880,36
77529,522537,61
77530,5425402,115
77531,1012661,1
77532,1024662,89
77533,103664,75
77534,1020667,37
77535,1011668,128
77536,1228142,129
77537,1011197,52
77538,1419212,121
77539,1410211,71
77540,1420199,29
77541,1629319,67
77542,1628249,98
77543,1628293,94
77544,149365,43
77545,4628229,38
77546,3228087,32
77547,3122945,51
77548,327720,88
77549,3128989,66
77550,3225707,52
77551,3216693,47
77552,3112965,60
77553,3229077,28
77554,3229013,151
77555,3220722,46
77556,3029619,113
77557,3026468,144
77558,309605,116
77559,305680,60
77560,303551,28
77561,3012540,34
77562,3028606,35
77563,3027614,70
77564,3026631,31
77565,297193,70
77566,2928185,13
77567,2916190,59
77568,2910197,66
77569,291669,30
77570,2925642,25
77571,296610,72
77572,2922683,104
77573,2924690,50
77574,1210231,34
77575,145116,71
77576,1116168,144
77577,113185,28
77578,1218190,140
77579,1227187,127
77580,546449,119
77581,549448,88
77582,4926435,7
77583,3012279,8
77584,3025238,13
77585,5428054,4
77586,1113148,45
77587,1125151,56
77588,1128154,24
77589,5323442,1
77590,5328445,61
77591,1723971,34
77592,5425057,95
77593,953108,18
77594,953117,141
77595,953110,97
77596,952073,26
77597,941494,40
77598,961616,134
77599,96924,118
77600,5426395,31
77601,5616562,76
77602,111344,169
77603,1127994,113
77604,1120324,134
77605,117322,121
77606,1919449,52
77607,1913490,64
77608,1911465,30
77609,1910482,44
77610,5424186,132
77611,5414088,152
77612,115,16
77613,3026470,115
77614,3020562,56
77615,3120055,116
77616,3031456,92
77617,3018451,68
77618,5226543,82
77619,5115892,23
77620,1928038,158
77621,238614,5
77622,234654,26
77623,2330606,20
77624,5319460,66
77625,4027731,155
77626,3811653,74
77627,3430593,36
77628,3423716,162
77629,3424606,113
77630,4020370,43
77631,347578,73
77632,5425421,53
77633,549420,176
77634,5315472,61
77635,5428359,57
77636,5429355,41
77637,5428368,39
77638,5428369,67
77639,5429330,25
77640,5429329,58
77641,5429321,15
77642,5429325,56
77643,5429335,22
77644,5428060,34
77645,5411546,107
77646,5414542,92
77647,568366,77
77648,5411552,4
77649,5411550,27
77650,5115883,26
77651,5128982,38
77652,5110454,17
77653,5125455,80
77654,5110529,84
77655,3328222,79
77656,3324167,89
77657,3318183,19
77658,3314573,35
77659,3314450,168
77660,338551,66
77661,3314207,89
77662,5311762,40
77663,1621366,87
77664,1612333,24
77665,1627423,115
77666,1628412,94
77667,3014154,125
77668,3022134,95
77669,3026074,28
77670,5215788,17
77671,5214911,123
77672,5215804,48
77673,5214827,32
77674,5420874,35
77675,3513479,16
77676,3511410,95
77677,398801,53
77678,3522422,145
77679,3523211,167
77680,3518831,50
77681,309698,114
77682,3020017,65
77683,152545,80
77684,157540,60
77685,1523537,124
77686,1526515,63
77687,1511539,94
77688,3411927,34
77689,3420793,89
77690,3415696,21
77691,349843,53
77692,3420788,54
77693,3420572,5
77694,3427881,19
77695,3421909,125
77696,5221410,31
77697,5327044,117
77698,5523030,40
77699,5317164,82
77700,5324158,135
77701,5319134,93
77702,1519695,54
77703,1618137,72
77704,5424684,88
77705,554659,103
77706,5427991,29
77707,5420867,75
77708,5722921,60
77709,5425956,21
77710,528972,116
77711,5526127,28
77712,5426919,27
77713,5424388,64
77714,3724767,165
77715,3718670,35
77716,5215784,126
77717,5420877,32
77718,5428834,3
77719,5420871,28
77720,5420875,42
77721,5423908,110
77722,3430714,57
77723,3424876,70
77724,3424951,29
77725,3431784,55
77726,3428954,54
77727,3415925,137
77728,5425810,19
77729,5423913,124
77730,5423906,160
77731,5523026,80
77732,5523027,38
77733,5523024,105
77734,5523032,100
77735,5523029,29
77736,5226975,106
77737,5215791,73
77738,5220762,143
77739,5215790,92
77740,5215787,4
77741,5215783,21
77742,5423907,142
77743,5423910,64
77744,1020322,76
77745,5721775,10
77746,544796,90
77747,5214826,119
77748,5215812,28
77749,5215785,84
77750,554652,173
77751,5525644,33
77752,553664,86
77753,5322208,95
77754,5324601,76
77755,5414539,55
77756,568374,104
77757,564059,47
77758,5413554,12
77759,5115882,61
77760,514985,129
77761,5420883,165
77762,5526136,104
77763,5526151,38
77764,5423911,27
77765,5427935,160
77766,5423909,66
77767,5423904,15
77768,2816368,112
77769,287342,89
77770,2814333,43
77771,285338,68
77772,2826524,91
77773,2620360,123
77774,2827105,61
77775,2617296,130
77776,271241,146
77777,2722459,23
77778,2621630,145
77779,2612865,31
77780,2621335,95
77781,266361,15
77782,2613595,97
77783,2124493,75
77784,2716790,113
77785,5523203,96
77786,5425434,104
77787,3527066,20
77788,3428929,81
77789,359028,43
77790,3528008,40
77791,3518061,36
77792,3522034,13
77793,5214829,113
77794,5722787,35
77795,5420716,73
77796,557938,25
77797,554620,114
77798,452783,78
77799,4521741,23
77800,452778,125
77801,452780,29
77802,452779,54
77803,5527700,19
77804,554647,67
77805,5527635,87
77806,544751,55
77807,544752,82
77808,5425963,106
77809,5610291,149
77810,519941,75
77811,5326758,13
77812,519945,41
77813,5414535,121
77814,5414571,49
77815,5414582,6
77816,5610288,53
77817,568375,25
77818,5411544,121
77819,5115875,3
77820,568350,56
77821,568356,49
77822,568345,69
77823,5428356,65
77824,554986,113
77825,554999,157
77826,564005,77
77827,2827911,41
77828,2624930,1
77829,2712515,172
77830,564019,48
77831,564052,21
77832,4328004,5
77833,2927199,18
77834,341371,14
77835,2926906,58
77836,772453,44
77837,5616612,32
77838,568349,45
77839,568353,39
77840,568364,145
77841,568354,38
77842,568357,88
77843,568341,168
77844,568340,48
77845,568348,25
77846,1620383,44
77847,1614377,98
77848,1624368,40
77849,164364,93
77850,2821907,115
77851,284926,62
77852,2720580,43
77853,2727639,123
77854,701902,38
77855,931424,20
77856,93425,46
77857,316,29
77858,93423,137
77859,702105,68
77860,13309,27
77861,431378,166
77862,142884,52
77863,68492,38
77864,1119369,56
77865,1121370,82
77866,1124374,59
77867,111379,59
77868,1118382,38
77869,701648,12
77870,4527025,41
77871,371799,73
77872,1122083,68
77873,118081,74
77874,1121084,56
77875,57503,19
77876,912455,56
77877,702650,77
77878,393068,63
77879,39669,133
77880,39786,63
77881,39776,101
77882,39998,71
77883,40917,26
77884,40900,142
77885,402916,89
77886,40902,29
77887,39985,18
77888,511865,81
77889,56197,103
77890,512563,51
77891,51464,31
77892,563098,37
77893,39999,56
77894,45734,126
77895,452283,96
77896,451965,17
77897,461712,86
77898,462636,64
77899,46118,18
77900,461710,26
77901,452905,93
77902,452522,55
77903,45710,39
77904,463035,114
77905,452513,31
77906,462531,50
77907,462937,36
77908,45221,60
77909,45417,53
77910,452411,49
77911,45727,100
77912,45726,27
77913,45728,52
77914,45741,25
77915,45636,135
77916,451616,55
77917,451025,135
77918,451082,54
77919,452539,96
77920,45738,65
77921,453187,56
77922,45735,92
77923,451276,104
77924,462549,41
77925,46744,1
77926,462550,37
77927,46751,60
77928,462845,25
77929,451679,48
77930,451275,81
77931,452661,169
77932,752838,140
77933,461625,41
77934,462027,90
77935,451752,96
77936,462832,156
77937,452872,50
77938,491520,17
77939,491939,71
77940,492415,33
77941,492522,100
77942,492942,49
77943,521066,2
77944,521168,84
77945,52550,23
77946,522254,103
77947,104877,59
77948,752042,66
77949,691159,142
77950,721242,46
77951,1012846,53
77952,1012853,39
77953,69358,52
77954,721240,30
77955,721243,56
77956,1012855,56
77957,1012851,42
77958,721335,79
77959,72841,70
77960,1122086,63
77961,1013787,44
77962,563093,33
77963,56186,169
77964,56277,155
77965,56381,31
77966,562484,28
77967,561172,78
77968,63162,102
77969,632256,141
77970,702043,170
77971,701640,97
77972,701237,124
77973,3325087,121
77974,2415520,70
77975,243615,67
77976,2428533,45
77977,2421580,65
77978,2431591,30
77979,2411611,45
77980,244581,38
77981,2422656,132
77982,241647,68
77983,2428589,46
77984,161867,109
77985,161355,22
77986,161354,102
77987,161866,42
77988,161158,104
77989,161359,20
77990,16657,141
77991,163156,25
77992,172266,137
77993,171965,25
77994,172074,132
77995,172477,67
77996,17786,127
77997,172073,40
77998,17787,44
77999,172071,47
78000,172885,108
78001,171568,48
78002,171872,22
78003,182764,61
78004,181148,161
78005,171283,23
78006,17296,42
78007,171992,91
78008,172681,81
78009,172393,129
78010,17291,160
78011,17488,116
78012,171670,75
78013,18457,78
78014,18756,95
78015,181363,124
78016,183080,32
78017,182075,138
78018,18289,34
78019,181967,125
78020,183058,86
78021,18879,72
78022,181571,139
78023,182047,164
78024,182049,48
78025,18760,54
78026,18265,118
78027,182066,62
78028,18187,107
78029,181355,126
78030,18370,47
78031,18844,84
78032,241401,56
78033,233074,59
78034,232095,106
78035,24409,59
78036,231218,161
78037,24805,0
78038,23884,106
78039,232992,67
78040,24806,64
78041,242807,82
78042,241402,107
78043,231477,1
78044,231556,41
78045,23379,57
78046,231476,32
78047,231998,58
78048,23191,68
78049,24604,68
78050,30752,13
78051,302851,138
78052,301633,167
78053,302461,13
78054,302874,21
78055,30368,33
78056,30756,55
78057,303176,105
78058,301570,135
78059,351309,153
78060,351605,42
78061,342611,60
78062,34219,43
78063,351222,23
78064,331994,161
78065,33592,46
78066,341804,61
78067,342400,37
78068,341644,84
78069,341822,146
78070,35634,25
78071,35633,76
78072,351226,39
78073,40552,84
78074,502065,39
78075,352239,118
78076,35236,81
78077,352735,79
78078,352514,71
78079,35702,28
78080,35213,32
78081,35218,71
78082,351312,95
78083,35211,24
78084,35917,33
78085,401633,171
78086,401254,165
78087,35203,64
78088,35206,109
78089,35237,22
78090,35219,111
78091,502066,75
78092,502067,128
78093,502469,37
78094,401641,52
78095,402734,38
78096,352124,106
78097,35204,32
78098,352601,79
78099,371410,134
78100,361567,131
78101,361474,158
78102,362451,85
78103,363059,77
78104,36793,91
78105,361484,105
78106,361683,15
78107,363192,35
78108,402848,32
78109,36579,44
78110,37506,60
78111,362180,7
78112,36445,61
78113,36947,128
78114,36771,61
78115,36295,80
78116,363094,58
78117,362673,108
78118,361791,55
78119,401462,176
78120,36255,60
78121,362356,68
78122,36285,23
78123,40663,37
78124,402847,47
78125,482883,1
78126,431424,76
78127,502506,41
78128,442170,42
78129,442843,50
78130,442675,7
78131,441336,105
78132,44863,78
78133,44327,38
78134,441456,41
78135,441141,27
78136,442458,55
78137,481486,71
78138,482858,33
78139,481685,124
78140,48772,85
78141,48844,23
78142,502954,166
78143,502072,48
78144,501863,28
78145,502164,17
78146,502073,171
78147,502070,107
78148,50951,107
78149,501656,40
78150,51586,26
78151,512092,36
78152,51968,118
78153,512470,80
78154,511673,178
78155,511974,115
78156,511591,46
78157,1125835,146
78158,1110751,53
78159,1210649,63
78160,1124769,74
78161,1114783,83
78162,1121761,103
78163,1225654,21
78164,1129774,120
78165,1228657,132
78166,1214659,45
78167,1227661,84
78168,1219009,70
78169,1319001,43
78170,1331010,133
78171,1225013,41
78172,1227014,46
78173,1123902,66
78174,1226676,27
78175,1221698,46
78176,136021,31
78177,1322035,34
78178,1310011,121
78179,1215044,7
78180,121726,45
78181,124731,43
78182,1228732,33
78183,1221738,33
78184,1117749,31
78185,1119748,78
78186,129053,56
78187,1312453,38
78188,1622081,16
78189,1320019,37
78190,1628097,68
78191,1319440,37
78192,161077,19
78193,1322390,83
78194,1320430,22
78195,1317368,28
78196,1622078,137
78197,1511403,36
78198,1520572,64
78199,156407,59
78200,1524165,51
78201,1428294,77
78202,1427719,69
78203,1527179,11
78204,1512091,94
78205,155119,22
78206,1525122,124
78207,151408,174
78208,1520396,45
78209,1516425,113
78210,1520608,83
78211,1522619,130
78212,1527611,42
78213,1528233,48
78214,156293,172
78215,1510273,38
78216,151295,126
78217,1521272,37
78218,156267,100
78219,1521282,65
78220,1518258,86
78221,1522237,24
78222,1510290,96
78223,158244,84
78224,154289,68
78225,1514236,96
78226,1528288,56
78227,1510285,168
78228,1521284,48
78229,11378,37
78230,101772,178
78231,112274,14
78232,99,128
78233,626,40
78234,101589,45
78235,101383,133
78236,911,96
78237,617,86
78238,926,88
78239,102690,11
78240,922,23
78241,101682,113
78242,102392,109
78243,12105,173
78244,812,29
78245,131557,51
78246,10867,152
78247,101363,33
78248,112898,91
78249,821,32
78250,811,57
78251,112897,13
78252,121402,98
78253,83,41
78254,910,81
78255,10768,76
78256,112465,44
78257,219,80
78258,111466,85
78259,819,51
78260,613,178
78261,822,40
78262,102577,16
78263,3128567,142
78264,314528,38
78265,314525,158
78266,3111536,65
78267,3110524,12
78268,312455,104
78269,312457,37
78270,3125459,111
78271,312447,65
78272,314368,38
78273,3127389,28
78274,3110394,119
78275,313393,87
78276,3121392,34
78277,3213297,25
78278,3225460,46
78279,326461,63
78280,3229429,34
78281,3227286,9
78282,327422,40
78283,3214235,32
78284,3211213,57
78285,3225174,51
78286,3225172,146
78287,3222284,51
78288,325430,64
78289,3226424,18
78290,321432,57
78291,3231294,146
78292,3211431,52
78293,3213299,154
78294,327220,115
78295,3211202,153
78296,3211199,76
78297,3217309,95
78298,3211211,36
78299,3211208,33
78300,3221389,127
78301,3213345,117
78302,328218,54
78303,3224255,53
78304,3221394,111
78305,3215410,24
78306,3224400,130
78307,3211411,165
78308,3211459,169
78309,3210397,164
78310,3228474,158
78311,3211198,17
78312,3227366,134
78313,329367,10
78314,3214404,178
78315,3223398,43
78316,3230463,21
78317,3231406,138
78318,315686,110
78319,3126694,25
78320,3116380,29
78321,313385,74
78322,3225502,178
78323,3220528,99
78324,5025836,20
78325,66523,117
78326,771643,34
78327,662261,30
78328,661824,147
78329,64762,14
78330,661571,56
78331,662268,60
78332,641664,80
78333,64965,54
78334,642686,17
78335,642693,57
78336,641812,16
78337,631252,37
78338,63450,44
78339,632440,111
78340,63425,66
78341,632923,38
78342,63217,65
78343,632128,26
78344,632126,176
78345,632238,35
78346,642079,129
78347,631533,54
78348,1421235,22
78349,633041,49
78350,142245,55
78351,702286,79
78352,712699,83
78353,731512,91
78354,701880,31
78355,731845,83
78356,70687,60
78357,722321,23
78358,703114,141
78359,70916,82
78360,702918,81
78361,702325,47
78362,703031,74
78363,702924,42
78364,701120,21
78365,702923,57
78366,702132,122
78367,721602,95
78368,741898,114
78369,712598,91
78370,722504,121
78371,702965,95
78372,721822,173
78373,701870,22
78374,722401,24
78375,701482,48
78376,782690,16
78377,782689,164
78378,731677,49
78379,782692,161
78380,782686,81
78381,731887,136
78382,1426238,12
78383,801236,133
78384,802731,69
78385,1412236,63
78386,80835,147
78387,79575,110
78388,802742,49
78389,792680,33
78390,1528391,83
78391,106004,114
78392,1431242,28
78393,791497,120
78394,1511658,43
78395,771392,32
78396,77394,79
78397,782509,80
78398,773058,40
78399,772944,26
78400,781201,99
78401,782205,39
78402,783007,22
78403,781804,62
78404,78106,13
78405,77739,106
78406,773080,0
78407,77441,1
78408,77179,81
78409,771273,100
78410,772193,25
78411,772970,17
78412,782316,39
78413,771689,45
78414,773199,40
78415,77159,82
78416,771460,80
78417,772162,43
78418,771566,18
78419,771956,55
78420,771869,55
78421,772186,156
78422,771888,65
78423,77247,3
78424,771167,17
78425,77396,117
78426,922366,33
78427,922270,117
78428,106833,32
78429,922269,33
78430,101807,137
78431,952137,72
78432,952294,114
78433,952999,156
78434,952196,74
78435,96923,58
78436,951674,54
78437,96226,21
78438,96922,148
78439,114638,56
78440,1118640,150
78441,961329,49
78442,952503,19
78443,952107,146
78444,951032,168
78445,95609,70
78446,942082,92
78447,94896,56
78448,953016,21
78449,942997,75
78450,952414,97
78451,104947,85
78452,114660,35
78453,1129663,113
78454,962217,63
78455,962118,75
78456,96121,124
78457,941387,43
78458,961920,117
78459,96930,30
78460,112668,128
78461,1126670,50
78462,961611,61
78463,951449,90
78464,952648,81
78465,951847,13
78466,951438,93
78467,95735,28
78468,1130675,53
78469,1130677,155
78470,1119679,63
78471,1125681,172
78472,1125687,155
78473,1125688,32
78474,1131690,15
78475,1119694,88
78476,1118701,115
78477,1014983,35
78478,751802,70
78479,562266,173
78480,66717,80
78481,56273,44
78482,149249,94
78483,146385,133
78484,1420600,52
78485,143251,24
78486,731256,98
78487,922762,55
78488,88552,139
78489,154853,115
78490,1525792,147
78491,1521785,70
78492,1527860,107
78493,1517861,125
78494,152857,41
78495,1528879,81
78496,159895,90
78497,1520815,160
78498,152800,146
78499,1526797,77
78500,1523864,110
78501,155832,41
78502,1515870,94
78503,153884,128
78504,157872,149
78505,156811,76
78506,1527795,53
78507,1527874,84
78508,1526803,34
78509,157799,53
78510,1517885,82
78511,1521867,10
78512,159783,137
78513,157873,17
78514,214,72
78515,70960,41
78516,76856,107
78517,76867,95
78518,751170,124
78519,76863,84
78520,76862,154
78521,68528,72
78522,68908,118
78523,68537,32
78524,681663,18
78525,682360,102
78526,681177,150
78527,681157,103
78528,681159,12
78529,681164,32
78530,622614,108
78531,641434,47
78532,681171,79
78533,683105,101
78534,68903,51
78535,68831,89
78536,682739,18
78537,682015,114
78538,682522,23
78539,681718,18
78540,681145,102
78541,681826,41
78542,682510,67
78543,682804,151
78544,712249,94
78545,71813,101
78546,711531,170
78547,71823,178
78548,71826,53
78549,711169,65
78550,71845,27
78551,71858,35
78552,672895,30
78553,68900,145
78554,681189,146
78555,681178,39
78556,71982,101
78557,681190,72
78558,681184,35
78559,682985,131
78560,682172,107
78561,711037,171
78562,711189,16
78563,711585,167
78564,711152,58
78565,712900,34
78566,701194,60
78567,711163,98
78568,712184,68
78569,71827,161
78570,711151,63
78571,70292,41
78572,5313512,107
78573,298205,25
78574,296202,17
78575,4211999,47
78576,2828131,85
78577,2915215,169
78578,2926721,3
78579,2825625,91
78580,2822702,122
78581,2912722,37
78582,287351,26
78583,286363,52
78584,2818669,103
78585,2826349,143
78586,2819728,61
78587,2820629,28
78588,2828668,79
78589,2817758,53
78590,2829343,90
78591,2825752,31
78592,2223306,27
78593,296608,62
78594,297650,46
78595,2920612,77
78596,2928666,114
78597,2924696,170
78598,2920694,123
78599,2928706,47
78600,2913637,177
78601,2924676,113
78602,2920667,70
78603,2724034,97
78604,2713036,24
78605,3627108,72
78606,4614657,88
78607,5120191,106
78608,464642,76
78609,1525121,69
78610,811954,141
78611,502157,30
78612,502555,176
78613,521417,51
78614,54714,37
78615,501013,66
78616,522306,154
78617,5526121,135
78618,5526115,129
78619,534029,116
78620,5528764,77
78621,5215866,25
78622,5215814,101
78623,5215873,80
78624,5214819,35
78625,5214898,42
78626,5215789,92
78627,5215776,54
78628,5215778,171
78629,5215781,8
78630,5214825,38
78631,5225724,35
78632,5425285,41
78633,5215872,86
78634,5215802,51
78635,463315,17
78636,4621286,74
78637,5411543,140
78638,568368,20
78639,5414537,24
78640,568344,34
78641,568361,48
78642,568343,49
78643,5722922,82
78644,256268,37
78645,5722923,81
78646,3928713,81
78647,5126204,23
78648,5121070,126
78649,5128200,141
78650,5113087,37
78651,2110905,50
78652,4125035,107
78653,4126027,96
78654,445155,144
78655,4419160,83
78656,5223527,11
78657,5214903,108
78658,569146,84
78659,5215780,39
78660,5526142,20
78661,5526141,21
78662,5215798,58
78663,5214828,130
78664,5215803,71
78665,5214834,96
78666,5214817,172
78667,5220770,163
78668,5722924,56
78669,5115894,43
78670,5115891,39
78671,5721774,22
78672,5722788,176
78673,5722786,14
78674,5214899,160
78675,5225879,37
78676,569156,100
78677,5214832,93
78678,5215871,58
78679,1515968,157
78680,1522949,16
78681,1512946,35
78682,1528923,28
78683,1525915,20
78684,5523033,125
78685,5523025,13
78686,5523028,25
78687,5524887,22
78688,5214910,54
78689,5214897,78
78690,5526846,86
78691,5411557,112
78692,5414581,151
78693,5428288,31
78694,5722790,50
78695,75403,21
78696,76852,18
78697,5526145,20
78698,5722929,72
78699,5822227,38
78700,5822252,65
78701,5822236,61
78702,3325716,87
78703,3318687,74
78704,3315728,79
78705,5622301,103
78706,568352,74
78707,5214914,20
78708,5721945,35
78709,5713661,133
78710,5214907,130
78711,5428294,101
78712,5215799,145
78713,5423905,165
78714,5215857,138
78715,5214913,29
78716,5214823,25
78717,5215810,92
78718,524880,80
78719,5215808,25
78720,5215811,21
78721,5214905,71
78722,5215809,152
78723,5214906,85
78724,5215777,100
78725,5425970,47
78726,3527662,120
78727,5728211,70
78728,5728189,103
78729,5728140,24
78730,5526769,36
78731,5526877,136
78732,5611554,28
78733,2711236,21
78734,2810096,19
78735,266857,107
78736,2628651,69
78737,2624387,172
78738,2120508,35
78739,2126514,38
78740,5611557,133
78741,5728128,90
78742,5214902,66
78743,620,80
78744,612,24
78745,616,42
78746,112105,45
78747,619,122
78748,111602,58
78749,112285,33
78750,718,77
78751,132570,105
78752,614,175
78753,931,153
78754,101340,46
78755,912,128
78756,66,57
78757,101310,36
78758,103194,178
78759,103086,138
78760,101115,36
78761,102093,45
78762,10206,58
78763,101899,138
78764,102676,65
78765,68,14
78766,101304,17
78767,101478,75
78768,98,13
78769,10581,83
78770,10885,125
78771,10217,104
78772,618,175
78773,79,34
78774,142006,165
78775,141773,96
78776,342897,22
78777,142674,111
78778,142875,23
78779,34849,170
78780,309875,62
78781,294102,30
78782,2128312,104
78783,219333,9
78784,2111317,75
78785,2111311,35
78786,2114332,104
78787,218315,69
78788,2115316,90
78789,1911495,47
78790,1919459,70
78791,196515,64
78792,197467,168
78793,2124646,176
78794,195481,94
78795,1911520,32
78796,1925448,22
78797,1916412,91
78798,1920435,90
78799,1924418,86
78800,192489,131
78801,198491,121
78802,196527,68
78803,199453,47
78804,193486,91
78805,1910304,112
78806,1921526,177
78807,1917451,96
78808,1915413,52
78809,194420,8
78810,1925438,125
78811,199514,42
78812,219636,80
78813,2122626,46
78814,2111642,83
78815,2129630,26
78816,2111659,101
78817,2120649,43
78818,2316907,40
78819,2114631,32
78820,2124657,59
78821,2428410,69
78822,2313923,95
78823,266096,47
78824,2118648,127
78825,2131625,45
78826,2127655,74
78827,2113665,31
78828,2331917,123
78829,2322918,36
78830,2313904,50
78831,242404,148
78832,2127664,25
78833,224737,31
78834,229750,81
78835,2230695,127
78836,2211754,66
78837,2228745,70
78838,2221774,110
78839,2211700,115
78840,2219710,61
78841,2230753,46
78842,2227786,59
78843,226688,61
78844,2223771,59
78845,2223746,96
78846,2230685,147
78847,221738,116
78848,229689,123
78849,2222699,82
78850,227686,73
78851,2230694,138
78852,2226790,69
78853,2228701,127
78854,2222795,112
78855,227769,48
78856,2231793,39
78857,2211748,161
78858,2427393,51
78859,2430399,100
78860,2425220,19
78861,2423390,136
78862,2831143,62
78863,2423379,39
78864,242369,149
78865,2618108,67
78866,2620111,94
78867,2628106,48
78868,2625103,92
78869,266107,92
78870,2427387,135
78871,2426359,40
78872,2726913,88
78873,2629093,19
78874,2629074,21
