id,sensorId,user
52196,5414542,46
52197,568366,33
52198,5411552,134
52199,5411550,59
52200,5110454,123
52201,5110529,126
52202,3328222,42
52203,3328467,118
52204,3324167,51
52205,3318183,100
52206,3314573,15
52207,3314450,61
52208,338551,57
52209,3314207,157
52210,5311762,128
52211,1612333,16
52212,1616410,22
52213,1627423,23
52214,3014154,169
52215,3016198,88
52216,3022134,82
52217,5215788,115
52218,5214911,42
52219,5215804,34
52220,5214827,28
52221,5420874,28
52222,5214913,85
52223,5214823,77
52224,524880,76
52225,5215808,55
52226,5215811,55
52227,3513479,140
52228,3511410,98
52229,398801,88
52230,3522422,58
52231,3523211,38
52232,3518831,114
52233,309698,35
52234,3020017,36
52235,152545,120
52236,157540,22
52237,1523537,114
52238,1511539,28
52239,5410392,100
52240,3411927,65
52241,3420793,26
52242,3415696,121
52243,349843,75
52244,3420788,92
52245,3420572,37
52246,3421909,112
52247,5523031,72
52248,5523030,96
52249,1519695,98
52250,1618137,33
52251,5420864,106
52252,554659,129
52253,5427991,48
52254,5420867,56
52255,528972,92
52256,5526127,174
52257,3724767,52
52258,3718670,41
52259,5215784,40
52260,5420877,38
52261,5416834,73
52262,5420871,108
52263,5420875,152
52264,5423908,105
52265,3430714,38
52266,3424876,23
52267,3424951,37
52268,3431784,75
52269,3415925,74
52270,3413893,26
52271,5423913,143
52272,5423906,44
52273,5523026,153
52274,5523027,90
52275,5523024,4
52276,5523032,52
52277,5523029,161
52278,5220762,54
52279,5215790,62
52280,5215787,52
52281,5423907,150
52282,5423910,142
52283,5515618,66
52284,5524619,127
52285,1020322,168
52286,544796,35
52287,5214826,81
52288,5215812,165
52289,5215785,48
52290,554652,99
52291,5525644,32
52292,553664,107
52293,5414539,49
52294,568374,113
52295,564059,93
52296,5413554,147
52297,514985,125
52298,5416836,105
52299,5420883,106
52300,5526136,28
52301,5526151,65
52302,5423911,97
52303,5423909,93
52304,5423904,20
52305,2816368,47
52306,287342,73
52307,2814333,49
52308,285338,120
52309,2826524,72
52310,2620360,65
52311,2816105,57
52312,2617296,25
52313,271241,117
52314,2722459,35
52315,2621630,39
52316,2612865,101
52317,2621335,71
52318,266361,87
52319,2613595,34
52320,2124493,161
52321,2716790,46
52322,5523203,142
52323,3414929,30
52324,359028,83
52325,3518061,47
52326,3522034,114
52327,5214829,117
52328,5420716,8
52329,557938,83
52330,5611557,39
52331,554620,49
52332,5412773,57
52333,452783,124
52334,4521741,131
52335,4716565,28
52336,452778,45
52337,452780,26
52338,452779,25
52339,5527700,79
52340,554647,132
52341,5414706,36
52342,544751,146
52343,544752,28
52344,552951,91
52345,5610291,131
52346,519941,54
52347,519945,48
52348,5610294,27
52349,5610293,71
52350,5414535,72
52351,5610298,149
52352,5414571,79
52353,5414582,139
52354,5610288,93
52355,568375,125
52356,5411544,40
52357,568350,36
52358,568356,6
52359,568345,142
52360,5428356,159
52361,554986,78
52362,554999,59
52363,564005,15
52364,2827911,113
52365,2710663,113
52366,2712515,47
52367,564019,48
52368,564043,69
52369,564052,111
52370,4316004,30
52371,2927199,64
52372,341371,70
52373,316237,118
52374,5713661,125
52375,5616612,143
52376,568349,30
52377,568353,60
52378,568364,88
52379,568354,43
52380,568357,30
52381,568341,82
52382,568340,61
52383,568348,44
52384,1620383,74
52385,1614377,43
52386,164364,92
52387,5211302,106
52388,284926,35
52389,2720580,20
52390,2727639,141
52391,701902,75
52392,931424,24
52393,93425,114
52394,701601,170
52395,93423,29
52396,701605,55
52397,13309,29
52398,431378,58
52399,142884,83
52400,68492,142
52401,1119369,86
52402,1121370,71
52403,1124374,53
52404,111379,72
52405,1118382,35
52406,701648,138
52407,4527025,35
52408,118081,78
52409,119084,67
52410,57503,137
52411,912455,41
52412,702650,146
52413,393068,40
52414,39669,40
52415,39786,33
52416,39776,68
52417,39998,23
52418,40917,33
52419,40900,38
52420,402916,141
52421,40902,60
52422,39985,52
52423,511865,58
52424,56197,121
52425,512563,119
52426,51464,12
52427,511462,78
52428,563098,27
52429,39999,25
52430,45734,157
52431,452283,36
52432,451965,79
52433,461712,15
52434,462636,176
52435,46118,57
52436,461710,118
52437,452905,33
52438,452522,28
52439,45710,34
52440,463035,0
52441,452513,115
52442,462531,34
52443,462937,87
52444,45221,17
52445,45417,145
52446,45414,76
52447,452411,110
52448,45727,168
52449,45726,11
52450,45728,39
52451,45741,62
52452,45636,70
52453,451616,58
52454,461640,94
52455,451025,34
52456,451082,139
52457,452539,106
52458,45738,119
52459,453187,124
52460,45735,48
52461,451276,81
52462,462549,31
52463,46744,54
52464,462550,41
52465,46751,123
52466,462845,52
52467,451679,96
52468,451275,175
52469,46819,94
52470,752838,63
52471,462027,164
52472,451752,74
52473,462832,146
52474,452872,71
52475,491520,100
52476,491939,42
52477,492415,78
52478,492522,20
52479,492942,100
52480,521066,100
52481,521168,61
52482,52550,86
52483,522254,123
52484,104877,125
52485,752042,112
52486,691159,99
52487,721242,62
52488,1012846,80
52489,1012853,58
52490,69358,41
52491,721240,32
52492,721243,165
52493,1012855,147
52494,1012851,16
52495,721335,119
52496,72841,66
52497,1013787,58
52498,563093,163
52499,56186,39
52500,56277,117
52501,56381,76
52502,562484,88
52503,561172,86
52504,63162,141
52505,632256,57
52506,702043,78
52507,701640,38
52508,701237,17
52509,3325087,91
52510,2415520,34
52511,243615,64
52512,2428533,48
52513,247516,142
52514,2431591,90
52515,2411611,108
52516,244581,133
52517,2422656,57
52518,241647,16
52519,161867,104
52520,161355,22
52521,161354,34
52522,161866,84
52523,161158,19
52524,161359,85
52525,16657,140
52526,163156,67
52527,172266,15
52528,171965,60
52529,172074,56
52530,172477,162
52531,17786,71
52532,172073,51
52533,171684,62
52534,17787,177
52535,172071,163
52536,171568,147
52537,171872,152
52538,182764,23
52539,181148,98
52540,171283,122
52541,17296,40
52542,171992,37
52543,172681,54
52544,172393,111
52545,17291,141
52546,17488,67
52547,171670,13
52548,18457,104
52549,18756,78
52550,181363,83
52551,183080,66
52552,182075,94
52553,18289,66
52554,181967,54
52555,183058,35
52556,18879,141
52557,181571,38
52558,182047,86
52559,182049,10
52560,18760,160
52561,18265,93
52562,182066,19
52563,18187,37
52564,181355,48
52565,18370,47
52566,18844,98
52567,241401,175
52568,233074,36
52569,232095,96
52570,24409,42
52571,231218,147
52572,24805,20
52573,23884,12
52574,231699,76
52575,232992,6
52576,24806,71
52577,242807,70
52578,241402,78
52579,231558,131
52580,231477,46
52581,23379,27
52582,231476,111
52583,231998,167
52584,23191,73
52585,24604,135
52586,30752,63
52587,301633,58
52588,302461,111
52589,30368,56
52590,30756,131
52591,303176,7
52592,301570,23
52593,351309,98
52594,351605,82
52595,34219,28
52596,351222,68
52597,331994,56
52598,33592,98
52599,341804,89
52600,342400,41
52601,341644,64
52602,341822,76
52603,35634,79
52604,35633,84
52605,351226,95
52606,40552,94
52607,502065,60
52608,352239,167
52609,35236,34
52610,352735,75
52611,352514,101
52612,35702,28
52613,35213,47
52614,35218,84
52615,351312,56
52616,35211,12
52617,35917,136
52618,401633,18
52619,401254,60
52620,35203,143
52621,35206,34
52622,35237,101
52623,35219,130
52624,502066,41
52625,502067,57
52626,502469,67
52627,401641,41
52628,402734,29
52629,352124,43
52630,35204,94
52631,351023,55
52632,352601,88
52633,371410,30
52634,361567,36
52635,361474,70
52636,362451,61
52637,363059,107
52638,36793,176
52639,361484,131
52640,361683,109
52641,363192,103
52642,402848,107
52643,36579,115
52644,37506,37
52645,362180,103
52646,36445,52
52647,36947,33
52648,36771,46
52649,36295,111
52650,363094,73
52651,362673,58
52652,361791,151
52653,401462,96
52654,36255,55
52655,362356,21
52656,36285,178
52657,40663,30
52658,402847,85
52659,482883,60
52660,431424,10
52661,502506,43
52662,442170,138
52663,442843,63
52664,442675,26
52665,441336,71
52666,44863,18
52667,44327,157
52668,441456,26
52669,441141,39
52670,442458,24
52671,481486,98
52672,481685,150
52673,48772,152
52674,48844,71
52675,502954,79
52676,502072,63
52677,501863,125
52678,502164,56
52679,502073,28
52680,502070,88
52681,50951,40
52682,501656,163
52683,51586,129
52684,512092,29
52685,51968,49
52686,512470,136
52687,511673,1
52688,511974,84
52689,1110751,49
52690,1210649,83
52691,1124769,60
52692,1114783,12
52693,1116790,51
52694,1121761,42
52695,1129774,171
52696,1214659,23
52697,1227661,31
52698,1219009,141
52699,1319001,30
52700,1331010,44
52701,1225013,19
52702,1227014,83
52703,1123902,49
52704,1221698,149
52705,136021,63
52706,1322035,86
52707,1310011,103
52708,1215044,51
52709,121726,60
52710,1216730,115
52711,124731,13
52712,1221738,54
52713,1117749,41
52714,1119748,80
52715,129053,156
52716,1312453,108
52717,1622081,96
52718,1320019,13
52719,1628097,76
52720,1319440,143
52721,161077,166
52722,1314390,85
52723,1320430,94
52724,1311368,117
52725,1622078,49
52726,1511403,57
52727,1520572,117
52728,156407,173
52729,1524165,91
52730,1428294,26
52731,1427719,39
52732,1527179,85
52733,1512091,83
52734,1510097,108
52735,155119,107
52736,1525122,35
52737,151408,118
52738,1520396,121
52739,1516425,45
52740,1520608,74
52741,1522619,103
52742,1528233,42
52743,156293,27
52744,1510273,104
52745,151295,46
52746,1521272,165
52747,156267,43
52748,1521282,97
52749,1518258,22
52750,1522237,114
52751,1510290,82
52752,158244,113
52753,154289,94
52754,1514236,33
52755,1528288,99
52756,1510285,4
52757,1521284,45
52758,928,63
52759,11378,67
52760,101772,73
52761,112274,38
52762,99,57
52763,626,127
52764,101589,35
52765,101383,168
52766,911,45
52767,617,52
52768,926,41
52769,102690,13
52770,922,94
52771,101682,146
52772,102392,64
52773,12105,25
52774,830,88
52775,131557,75
52776,10867,130
52777,101363,30
52778,112898,156
52779,821,71
52780,811,71
52781,825,92
52782,112897,47
52783,121402,62
52784,83,155
52785,130,69
52786,730,60
52787,910,32
52788,10768,64
52789,112465,133
52790,111466,53
52791,819,164
52792,613,72
52793,822,129
52794,102577,61
52795,3128567,13
52796,314528,63
52797,314525,108
52798,3111536,63
52799,3110524,18
52800,3114514,121
52801,3130350,66
52802,312455,63
52803,312457,26
52804,312447,64
52805,314368,25
52806,3127389,111
52807,3110394,45
52808,313393,124
52809,3121392,107
52810,3213297,155
52811,3225460,124
52812,326461,140
52813,3229429,1
52814,327422,80
52815,3214235,53
52816,3216188,92
52817,3211213,24
52818,3225174,43
52819,3222284,59
52820,325430,47
52821,3226424,25
52822,3211337,15
52823,321432,9
52824,3231294,91
52825,3211431,41
52826,3213299,127
52827,327220,49
52828,3211202,45
52829,3211199,46
52830,3217309,32
52831,3211211,89
52832,3211208,40
52833,3221389,18
52834,3213345,44
52835,328218,26
52836,3224255,81
52837,329448,41
52838,3221394,44
52839,3215410,40
52840,3224400,40
52841,3211411,108
52842,3211459,77
52843,3210397,100
52844,3211198,45
52845,3227366,48
52846,329367,52
52847,3214404,25
52848,3223398,26
52849,3230463,123
52850,3231406,36
52851,315686,24
52852,3116380,63
52853,313385,139
52854,3225502,117
52855,3220528,58
52856,66523,122
52857,771643,114
52858,662261,105
52859,661824,123
52860,64762,54
52861,661571,14
52862,662268,150
52863,641664,68
52864,64965,30
52865,642686,117
52866,642693,137
52867,641812,154
52868,631252,3
52869,63450,62
52870,632440,4
52871,63425,102
52872,631221,43
52873,632923,47
52874,63217,83
52875,631636,35
52876,632128,171
52877,632126,46
52878,632238,30
52879,642079,111
52880,631533,16
52881,1421235,179
52882,633041,19
52883,142245,53
52884,702286,38
52885,712699,162
52886,731512,34
52887,701880,125
52888,731845,108
52889,70687,110
52890,722321,78
52891,703114,68
52892,70916,35
52893,702918,74
52894,702325,149
52895,703031,36
52896,702924,14
52897,701120,77
52898,702923,74
52899,702132,161
52900,721602,93
52901,741898,137
52902,712598,136
52903,722504,46
52904,702965,56
52905,721822,98
52906,701870,175
52907,722401,88
52908,701482,37
52909,782690,20
52910,782689,11
52911,731677,48
52912,782692,132
52913,782686,38
52914,731887,41
52915,801236,106
52916,1412236,23
52917,80835,144
52918,79575,51
52919,802742,167
52920,792680,101
52921,791696,45
52922,1528391,88
52923,106004,22
52924,1431242,91
52925,791497,139
52926,1511658,57
52927,771392,59
52928,77394,103
52929,773058,36
52930,772944,71
52931,781201,48
52932,782205,131
52933,783007,78
52934,781804,137
52935,78106,21
52936,77739,38
52937,773080,133
52938,77441,89
52939,77179,110
52940,771273,116
52941,772193,95
52942,772970,49
52943,782316,49
52944,771689,84
52945,773199,93
52946,77159,57
52947,771460,81
52948,772162,69
52949,771566,114
52950,771956,26
52951,771869,32
52952,772186,87
52953,771888,104
52954,77247,99
52955,771167,62
52956,77396,61
52957,922366,44
52958,106833,63
52959,922269,169
52960,101807,5
52961,952137,129
52962,952294,104
52963,952999,81
52964,952196,42
52965,96923,63
52966,96226,104
52967,96922,21
52968,114638,124
52969,1118640,110
52970,961329,35
52971,952503,45
52972,952107,15
52973,951032,104
52974,95609,10
52975,942082,132
52976,94896,49
52977,953016,23
52978,942997,29
52979,952414,40
52980,104947,80
52981,114660,57
52982,1129663,51
52983,962217,12
52984,962118,31
52985,96121,81
52986,941387,24
52987,961920,17
52988,96930,19
52989,112668,61
52990,1126670,16
52991,961611,107
52992,951449,33
52993,952648,77
52994,951847,178
52995,951438,14
52996,95735,175
52997,1130675,28
52998,1130677,42
52999,1119679,67
53000,1125681,122
53001,1125687,17
53002,1125688,118
53003,1131690,83
53004,1119694,156
53005,1114698,54
53006,1110701,73
53007,1014983,77
53008,751802,125
53009,562266,26
53010,66717,27
53011,56273,35
53012,149249,85
53013,146385,30
53014,1420600,96
53015,143251,89
53016,731256,84
53017,922762,54
53018,88552,71
53019,154853,53
53020,1525792,37
53021,1521785,32
53022,1527860,26
53023,1517861,75
53024,152857,44
53025,1528879,36
53026,159895,67
53027,1520815,28
53028,152800,68
53029,1526797,82
53030,1523864,170
53031,155832,120
53032,153884,53
53033,157872,37
53034,156811,35
53035,1527795,125
53036,1527874,34
53037,1526803,22
53038,157799,117
53039,1517885,46
53040,1521867,164
53041,159783,29
53042,157873,13
53043,214,36
53044,70960,17
53045,76856,113
53046,76867,171
53047,751170,160
53048,76863,28
53049,76862,139
53050,68528,79
53051,68908,44
53052,681133,28
53053,68537,146
53054,681663,41
53055,681177,54
53056,681157,101
53057,681159,12
53058,681164,52
53059,622614,47
53060,641434,93
53061,681171,33
53062,683105,16
53063,68903,42
53064,68831,121
53065,681634,50
53066,682739,83
53067,682015,111
53068,682522,80
53069,681718,38
53070,681145,38
53071,681826,138
53072,681614,47
53073,682510,95
53074,712249,136
53075,71813,21
53076,711531,44
53077,71823,154
53078,71826,29
53079,711169,120
53080,71845,35
53081,71858,154
53082,68900,143
53083,681189,101
53084,681178,133
53085,71982,77
53086,681190,149
53087,681184,23
53088,682985,22
53089,682172,36
53090,711037,36
53091,711189,149
53092,711585,25
53093,71492,87
53094,711152,76
53095,712900,104
53096,701194,171
53097,711163,25
53098,712184,27
53099,71827,57
53100,711151,44
53101,70292,33
53102,5313512,52
53103,2916206,66
53104,298205,44
53105,296202,30
53106,4211999,17
53107,2828131,77
53108,2915215,21
53109,2926721,80
53110,2825625,138
53111,2822702,32
53112,2912722,178
53113,287351,55
53114,286363,24
53115,2818669,96
53116,2826349,46
53117,2819728,100
53118,2820629,46
53119,2817758,47
53120,2829343,86
53121,2223306,152
53122,296608,91
53123,297650,13
53124,2920612,26
53125,2924696,63
53126,2920694,2
53127,2928706,72
53128,2913637,143
53129,2924676,65
53130,2920667,16
53131,2724034,88
53132,2713036,52
53133,3627108,27
53134,4614657,23
53135,5120191,62
53136,464642,45
53137,1525121,93
53138,811658,166
53139,502555,26
53140,521417,90
53141,54714,50
53142,501013,68
53143,522306,56
53144,5316705,21
53145,5526121,131
53146,5526115,90
53147,534029,37
53148,552764,44
53149,5215814,144
53150,5214819,42
53151,5214898,119
53152,5215789,72
53153,5215776,42
53154,5215778,82
53155,5214825,53
53156,5227759,55
53157,5214907,60
53158,5423905,148
53159,463315,69
53160,5610287,69
53161,5411543,109
53162,568368,52
53163,5414537,94
53164,568344,88
53165,568361,37
53166,568343,55
53167,5611554,38
53168,256268,45
53169,5614092,134
53170,5130204,90
53171,5113087,28
53172,2116875,67
53173,2110905,33
53174,4125035,67
53175,4126027,163
53176,445155,171
53177,4419160,89
53178,5214903,26
53179,5214906,109
53180,5215777,87
53181,5614094,144
53182,569146,90
53183,5526142,54
53184,5526141,114
53185,5214914,86
53186,5214828,45
53187,5214834,32
53188,5214817,65
53189,5220770,21
53190,5214905,42
53191,5214899,15
53192,569156,102
53193,5214832,59
53194,1515968,34
53195,1522949,60
53196,1512946,41
53197,1524915,40
53198,5523033,100
53199,5523025,69
53200,5523028,14
53201,5214910,165
53202,5214897,32
53203,5214902,47
53204,3315751,30
53205,3315728,12
53206,568352,12
53207,628,35
53208,620,76
53209,612,107
53210,112105,75
53211,619,120
53212,111602,43
53213,112285,21
53214,132570,128
53215,614,29
53216,931,134
53217,101340,25
53218,912,131
53219,66,50
53220,101310,118
53221,103194,36
53222,103086,15
53223,101115,24
53224,102093,84
53225,10206,58
53226,101899,62
53227,102676,40
53228,68,134
53229,101304,145
53230,101478,46
53231,98,146
53232,10581,40
53233,10885,33
53234,10217,100
53235,618,55
53236,79,169
53237,142006,148
53238,141773,105
53239,342897,108
53240,142674,35
53241,142875,79
53242,34849,17
53243,309875,179
53244,294102,19
53245,2128312,38
53246,219333,26
53247,2111317,157
53248,2111311,88
53249,2114332,157
53250,218315,112
53251,2115316,28
53252,1911495,10
53253,1928480,75
53254,1919459,1
53255,196515,61
53256,197467,43
53257,2124646,62
53258,195481,15
53259,1911520,52
53260,1925448,60
53261,1920435,12
53262,1924418,99
53263,192489,115
53264,198491,68
53265,196527,50
53266,199453,16
53267,193486,99
53268,1910304,63
53269,1921526,52
53270,1915413,179
53271,194420,18
53272,1925438,89
53273,199514,40
53274,219636,55
53275,2122626,45
53276,2111642,51
53277,2129630,91
53278,2111659,65
53279,2120649,60
53280,2316907,55
53281,2114631,34
53282,2113650,121
53283,2124657,28
53284,2428410,84
53285,2313923,62
53286,266096,39
53287,2118648,48
53288,2131625,106
53289,2127655,179
53290,2113665,107
53291,2331917,63
53292,2322918,95
53293,2313904,80
53294,242404,173
53295,2127664,100
53296,224737,159
53297,229750,23
53298,2230695,65
53299,2211754,23
53300,2228745,74
53301,2221774,112
53302,2211700,104
53303,2219710,43
53304,2230753,107
53305,2227786,39
53306,226688,69
53307,2223771,61
53308,2230685,119
53309,221738,43
53310,229689,6
53311,227686,32
53312,2213791,33
53313,2230694,110
53314,2228701,8
53315,2222795,137
53316,227769,97
53317,2231793,49
53318,2211748,57
53319,2427393,73
53320,2430399,64
53321,2425220,11
53322,248210,24
53323,2423390,77
53324,2831143,131
53325,242369,67
53326,2618108,172
53327,2620111,105
53328,2628106,74
53329,2625103,49
53330,266107,134
53331,2427387,51
53332,2426359,94
53333,2726913,29
53334,2629093,14
53335,2629074,85
53336,2623094,41
53337,2627085,38
53338,276912,66
53339,2714948,19
53340,279936,56
53341,2711914,42
53342,2718938,23
53343,2718934,146
53344,276929,70
53345,274909,81
53346,2725956,17
53347,2713935,84
53348,2821034,160
53349,279981,33
53350,289028,127
53351,2714992,109
53352,2814023,52
53353,2714974,32
53354,285038,106
53355,2813030,15
53356,2815005,46
53357,2724983,44
53358,2823011,62
53359,2823015,20
53360,2710987,85
53361,273993,3
53362,2715985,160
53363,286025,27
53364,2813037,25
53365,285033,53
53366,288008,24
53367,562936,63
53368,1118138,69
53369,1115146,103
53370,1128144,33
53371,115139,43
53372,1130156,138
53373,123750,92
53374,1223759,119
53375,1212346,81
53376,1211769,57
53377,1224350,81
53378,128765,47
53379,128345,35
53380,1229753,83
53381,1220339,24
53382,1210334,114
53383,1211761,40
53384,128749,58
53385,1114858,2
53386,1112859,104
53387,1114852,64
53388,1114855,56
53389,128754,36
53390,125333,9
53391,1214348,137
53392,1229340,31
53393,128764,80
53394,128746,130
53395,128758,163
53396,1211775,24
53397,129349,76
53398,125747,53
53399,121335,41
53400,1230337,148
53401,1224762,156
53402,1212341,46
53403,1212343,147
53404,1530644,85
53405,159649,42
53406,1530653,164
53407,1524654,74
53408,1530638,120
53409,1530645,167
53410,1530646,124
53411,1520656,32
53412,1730713,45
53413,1730714,29
53414,1718715,49
53415,1729716,104
53416,1530641,39
53417,1523200,51
53418,1725730,137
53419,1521195,22
53420,1530209,169
53421,1630008,19
53422,173848,68
53423,158201,136
53424,1523204,56
53425,1520904,82
53426,155898,143
53427,1523905,171
53428,1612044,80
53429,1612038,15
53430,1626039,140
53431,1630041,166
53432,1814705,83
53433,1814709,87
53434,1821710,77
53435,1914734,101
53436,1914743,112
53437,191746,56
53438,1914739,38
53439,1926744,79
53440,1914740,31
53441,1914741,155
53442,1914735,109
53443,1915742,57
53444,1422370,104
53445,52127,38
53446,146492,32
53447,149371,25
53448,642373,48
53449,149379,29
53450,56535,88
53451,551915,61
53452,55516,139
53453,551927,21
53454,551614,129
53455,552026,45
53456,55722,62
53457,553121,36
53458,551925,16
53459,573121,27
53460,149372,85
53461,623106,41
53462,611988,87
53463,57424,59
53464,582714,18
53465,572226,0
53466,572796,37
53467,57327,0
53468,611787,51
53469,612082,137
53470,612885,64
53471,572830,26
53472,611090,97
53473,571198,38
53474,622007,52
53475,149375,30
53476,57735,64
53477,612895,48
53478,582820,33
53479,581112,156
53480,581619,164
53481,613089,29
53482,571295,91
53483,58806,31
53484,61574,149
53485,62704,41
53486,4616259,80
53487,4616285,144
53488,4616242,68
53489,101929,56
53490,1020927,59
53491,1012925,140
53492,107940,1
53493,1115707,53
53494,1125709,41
53495,1131711,84
53496,1116719,136
53497,115721,23
53498,1113724,40
53499,118726,41
53500,1122728,163
53501,113730,112
53502,114731,53
53503,1026946,31
53504,1023934,96
53505,1014894,18
53506,107982,81
53507,107905,5
53508,1019902,72
53509,1031980,57
53510,1027969,21
53511,1011972,59
53512,1016974,20
53513,103967,53
53514,107906,98
53515,1027926,25
53516,102977,31
53517,1018938,164
53518,106943,113
53519,102908,95
53520,1010913,79
53521,1022981,141
53522,1024945,150
53523,1031932,15
53524,1025973,34
53525,1018975,153
53526,1025935,4
53527,1027944,26
53528,1018903,147
53529,1013897,36
53530,1014895,74
53531,106887,48
53532,1322574,100
53533,1330660,16
53534,1330572,61
53535,135569,102
53536,1310599,100
53537,1319591,36
53538,1321575,100
53539,1331600,53
53540,1328601,31
53541,1317604,108
53542,1330597,121
53543,137648,34
53544,134610,63
53545,1321635,89
53546,1314646,106
53547,1318617,63
53548,138627,65
53549,1324645,69
53550,1327656,127
53551,1219448,55
53552,1213465,159
53553,126467,78
53554,1215494,85
53555,1214497,16
53556,1224499,97
53557,126500,137
53558,1216501,15
53559,1216506,12
53560,1230507,83
53561,125514,59
53562,1228518,95
53563,1225526,83
53564,1216527,98
53565,1221529,47
53566,122550,70
53567,126554,82
53568,1214556,164
53569,1214557,135
53570,128558,34
53571,124561,55
53572,1217571,62
53573,1214574,65
53574,1215575,123
53575,128578,75
53576,1225579,89
53577,1215580,60
53578,1226583,105
53579,1210584,155
53580,1222585,61
53581,1226605,24
53582,1212609,52
53583,1227611,120
53584,1227615,46
53585,1230618,27
53586,1210619,32
53587,1219625,58
53588,124642,41
53589,1323527,110
53590,134474,44
53591,1328530,103
53592,1319524,96
53593,1311544,26
53594,1315521,28
53595,1327545,103
53596,1311532,149
53597,1325481,9
53598,1317478,25
53599,1326533,57
53600,1325479,145
53601,135488,32
53602,1310486,70
53603,1321505,75
53604,1317502,95
53605,1322467,84
53606,1327501,71
53607,1327490,109
53608,1325556,88
53609,1325510,27
53610,138546,126
53611,1321471,21
53612,1329529,142
53613,1311523,178
53614,137506,96
53615,1425878,141
53616,1426828,84
53617,1431844,73
53618,1426811,66
53619,143919,174
53620,1421916,27
53621,1423922,33
53622,1413806,34
53623,1423816,70
53624,148946,64
53625,1428869,62
53626,147890,85
53627,1428885,69
53628,1425941,36
53629,1515010,48
53630,1416880,174
53631,1412809,90
53632,1328485,155
53633,1324473,137
53634,1429820,56
53635,142832,52
53636,144839,21
53637,1419791,179
53638,149796,30
53639,1413826,27
53640,141872,99
53641,1514055,29
53642,1522005,100
53643,1515020,31
53644,1528007,31
53645,1430999,31
53646,158023,87
53647,1516011,55
53648,1430985,55
53649,1526051,121
53650,1515009,38
53651,1517003,133
53652,1521052,41
53653,1526068,75
53654,1519053,126
53655,1514080,79
53656,1430804,105
53657,1430984,84
53658,1430996,31
53659,1522038,125
53660,143810,151
53661,1428886,13
53662,1428884,121
53663,1527013,83
53664,1527021,17
53665,1429997,28
53666,158041,65
53667,1515012,99
53668,1512066,95
53669,1529045,9
53670,1525056,101
53671,1513062,82
53672,1510063,73
53673,1516069,76
53674,1520035,99
53675,151034,41
53676,1430988,31
53677,1527081,37
53678,1531039,103
53679,1511002,20
53680,158001,25
53681,1526059,133
53682,1428958,140
53683,1429836,86
53684,142963,153
53685,1428956,73
53686,1428952,31
53687,1416957,44
53688,1428954,94
53689,1429948,73
53690,1414943,23
53691,1428955,30
53692,1417939,31
53693,1430928,15
53694,1428953,86
53695,1412904,30
53696,1412925,64
53697,1428951,110
53698,1428959,8
53699,147917,66
53700,156769,38
53701,1515708,128
53702,1516674,43
53703,1616153,23
53704,1518701,46
53705,1518762,93
53706,1522700,48
53707,1516709,15
53708,1514747,29
53709,1515707,126
53710,1519743,28
53711,1526755,38
53712,1628128,36
53713,1615152,79
53714,1627144,159
53715,165142,83
53716,1526758,71
53717,1522713,150
53718,1516752,144
53719,1614156,110
53720,1611168,98
53721,164172,23
53722,1623143,31
53723,1615148,6
53724,1529971,136
53725,162007,73
53726,1515962,28
53727,1616002,39
53728,1629151,70
53729,1616154,94
53730,1625140,16
53731,166215,171
53732,154964,60
53733,166224,81
53734,1623000,66
53735,1521995,127
53736,1616223,27
53737,1616180,66
53738,1515994,73
53739,1521998,46
53740,1515999,39
53741,1530947,55
53742,1523922,159
53743,1513945,55
53744,1528942,79
53745,158932,37
53746,1512934,68
53747,1527912,46
53748,1514908,39
53749,1519914,48
53750,1525919,17
53751,1525933,34
53752,1518917,13
53753,1527948,32
53754,1525960,157
53755,1516958,52
53756,1523916,85
53757,341895,29
53758,76177,78
53759,76379,45
53760,762276,162
53761,763175,165
53762,892823,52
53763,921051,70
53764,872170,11
53765,891239,85
53766,922843,93
53767,921642,75
53768,892343,87
53769,921633,147
53770,1030003,57
53771,991585,51
53772,99786,122
53773,992498,41
53774,991491,138
53775,993195,41
53776,993094,34
53777,991593,89
53778,1030001,151
53779,101002,153
53780,1128147,33
53781,1128082,73
53782,3427209,70
53783,3721825,85
53784,319727,30
53785,3127724,79
53786,91612,66
53787,911249,79
53788,901145,43
53789,901269,157
53790,901087,27
53791,91608,115
53792,147224,9
53793,1418216,137
53794,1026159,27
53795,1020160,40
53796,971185,101
53797,1026161,129
53798,1011162,60
53799,1026164,55
53800,981120,22
53801,101165,66
53802,1111313,111
53803,97880,78
53804,1026171,49
53805,1030172,94
53806,1011173,128
53807,98430,120
53808,1017176,25
53809,101181,38
53810,1026182,72
53811,971299,29
53812,98735,150
53813,145082,74
53814,981629,20
53815,981110,61
53816,981316,73
53817,1010183,153
53818,973087,42
53819,97593,168
53820,971594,29
53821,981112,176
53822,1030185,3
53823,1013186,26
53824,1427118,33
53825,1430110,55
53826,1424114,106
53827,115290,21
53828,1420117,11
53829,1011187,58
53830,112593,27
53831,1011188,170
53832,105642,163
53833,1022644,107
53834,105646,42
53835,1016647,103
53836,1011648,74
53837,1115439,84
53838,1424084,94
53839,1028652,66
53840,1117478,106
53841,1425100,49
53842,1411056,19
53843,1021654,43
53844,1427106,55
53845,1129445,37
53846,1012656,47
53847,1031657,133
53848,1011198,29
53849,1422173,50
53850,1011200,31
